Id,Expected
cdf3f33c3ca4d5060a633a8d5b2b2b55_0,461436 15 462716 15 463996 15 465271 25 466551 25 467831 25 469111 25 470381 40 471661 40 472941 40 474221 40 475496 55 476776 55 478056 55 479336 55 480611 65 481891 65 483171 65 484441 80 485721 80 487001 80 488281 80 489551 95 490831 95 492111 95 493391 95 494666 100 495946 100 497226 100 498506 100 499781 110 501061 110 502341 110 503616 120 504896 120 506176 120 507456 120 508731 130 510011 130 511291 130 512571 130 513846 140 515126 140 516406 140 517686 140 518961 150 520241 150 521521 150 522796 165 524076 165 525356 165 526636 165 527916 175 529196 175 530476 175 531756 175 533031 195 534311 195 535591 195 536871 195 538151 195 539431 195 540711 195 541986 200 543266 200 544546 200 545826 200 547101 205 548381 205 549661 205 550941 205 552216 210 553496 210 554776 210 556056 210 557336 210 558616 210 559896 210 561171 215 562451 215 563731 215 565011 215 566286 220 567566 220 568846 220 570126 220 571406 220 572686 220 573966 220 575246 220 576521 220 577801 220 579081 220 580356 225 581636 225 582916 225 584196 225 585476 225 586756 225 588036 225 589316 225 590591 230 591871 230 593151 230 594431 230 595711 230 596991 230 598271 230 599546 235 600826 235 602106 235 603386 235 604666 235 605946 235 607226 235 608506 235 609781 245 611061 245 612341 245 613621 245 614901 245 616181 245 617461 245 618736 250 620016 250 621296 250 622576 250 623856 255 625136 255 626416 255 627696 255 628971 260 630251 260 631531 260 632811 265 634091 265 635371 265 636651 265 637931 265 639211 265 640491 265 641771 265 643046 270 644326 270 645606 270 646886 270 648166 270 649446 270 650726 270 652006 275 653286 275 654566 275 655846 275 657126 275 658406 275 659686 275 660966 275 662241 285 663521 285 664801 285 666081 285 667361 285 668641 285 669921 285 671201 285 672481 285 673761 285 675041 285 676316 285 677596 285 678876 285 680156 285 681436 285 682716 285 683996 285 685276 285 686556 280 687836 280 689116 280 690396 275 691676 275 692956 275 694236 275 695516 265 696796 265 698076 265 699356 265 700631 270 701911 270 703191 270 704471 270 705751 265 707031 265 708311 265 709591 265 710871 265 712151 265 713431 265 714711 265 715991 265 717271 265 718551 265 719831 265 721111 265 722391 265 723671 265 724951 265 726231 265 727511 265 728791 265 730071 265 731351 265 732631 265 733911 265 735191 265 736471 265 737751 265 739031 260 740311 260 741591 260 742871 260 744151 260 745431 260 746711 260 747991 260 749271 260 750551 260 751831 260 753116 250 754396 250 755676 250 756956 250 758236 250 759516 250 760796 250 762076 250 763356 245 764636 245 765916 245 767196 245 768476 245 769756 245 771036 245 772316 240 773596 240 774876 240 776156 240 777436 235 778716 235 779996 235 781276 235 782556 230 783836 230 785116 230 786396 225 787676 225 788956 225 790236 225 791511 225 792791 225 794071 225 795351 225 796631 220 797911 220 799191 220 800471 220 801751 215 803031 215 804311 215 805591 215 806871 215 808151 215 809431 215 810711 210 811991 210 813271 210 814551 210 815851 185 817131 185 818411 185 819691 185 820976 180 822256 180 823536 180 824821 170 826101 170 827381 170 828661 170 829951 155 831231 155 832511 155 833791 155 835076 145 836356 145 837636 145 838916 145 840201 135 841481 135 842761 135 844046 130 845326 130 846606 130 847886 130 849176 110 850456 110 851736 110 853016 110 854301 100 855581 100 856861 100 858141 100 859431 85 860711 85 861991 85 863291 50 864571 50 865851 50 867131 50
cdf3f33c3ca4d5060a633a8d5b2b2b55_1,
cf464aa36bf7c09a3bb0e5ca159410b9_0,
cf464aa36bf7c09a3bb0e5ca159410b9_1,602141 75 603421 75 604701 75 605981 75 607251 90 608531 90 609811 90 611091 90 612361 105 613641 105 614921 105 616201 105 617476 120 618756 120 620036 120 621316 120 622591 140 623871 140 625151 140 626431 140 627706 150 628986 150 630266 150 631546 150 632826 155 634106 155 635386 155 636666 160 637946 160 639226 160 640506 160 641781 165 643061 165 644341 165 645621 165 646901 170 648181 170 649461 170 650741 170 652021 170 653301 170 654581 170 655861 170 657146 165 658426 165 659706 165 660986 165 662266 165 663546 165 664826 165 666106 165 667386 165 668666 165 669946 165 671226 165 672506 165 673786 165 675066 165 676346 165 677626 165 678906 165 680186 165 681466 165 682746 165 684026 165 685306 165 686586 165 687866 165 689146 165 690426 165 691711 160 692991 160 694271 160 695551 160 696831 160 698111 160 699391 160 700671 160 701951 155 703231 155 704511 155 705791 155 707076 150 708356 150 709636 150 710916 150 712196 150 713476 150 714756 150 716036 150 717321 145 718601 145 719881 145 721161 145 722441 145 723721 145 725001 145 726286 135 727566 135 728846 135 730126 135 731406 135 732686 135 733966 135 735246 135 736531 125 737811 125 739091 125 740371 125 741656 115 742936 115 744216 115 745496 115 746781 105 748061 105 749341 105 750621 105 751906 95 753186 95 754466 95 755746 95 757036 80 758316 80 759596 80 760876 80 762171 60 763451 60 764731 60 766011 60 767316 30 768596 30 769876 30
cf6644589e532a9ee954f81faedbce39_0,567256 20 568536 20 569816 20 571096 20 572376 30 573656 30 574936 30 576216 30 577496 30 578776 30 580056 30 581336 30 582611 40 583891 40 585171 40 586451 40 587731 45 589011 45 590291 45 591571 45 592851 45 594131 45 595411 45 596691 45 597971 45 599251 45 600531 45 601816 40 603096 40 604376 40 605656 40 606936 40 608216 40 609496 40 610776 40 612061 35 613341 35 614621 35 615901 35 617186 30 618466 30 619746 30 621026 30 622311 20 623591 20 624871 20 626151 20 627436 15 628716 15 629996 15 631276 15
cf6644589e532a9ee954f81faedbce39_1,507781 5 509061 5 510341 5 511621 5 512891 20 514171 20 515451 20 516731 20 518001 30 519281 30 520561 30 521841 30 523111 45 524391 45 525671 45 526951 45 528226 50 529506 50 530786 50 532066 50 533336 60 534616 60 535896 60 537176 60 538451 65 539731 65 541011 65 542291 65 543566 75 544846 75 546126 75 547406 75 548681 80 549961 80 551241 80 552516 85 553796 85 555076 85 556356 85 557636 85 558916 85 560196 85 561476 85 562751 90 564031 90 565311 90 566591 90 567871 90 569151 90 570431 90 571711 90 572991 95 574271 95 575551 95 576831 95 578111 95 579391 95 580671 95 581951 95 583226 100 584506 100 585786 100 587066 100 588346 100 589626 100 590906 100 592186 100 593466 100 594746 100 596026 100 597306 100 598586 100 599866 100 601146 100 602421 105 603701 105 604981 105 606261 105 607541 105 608821 105 610101 105 611381 105 612656 110 613936 110 615216 110 616496 110 617776 110 619056 110 620336 110 621616 110 622896 110 624176 110 625456 110 626736 110 628011 115 629291 115 630571 115 631851 115 633131 115 634411 115 635691 115 636971 115 638251 115 639531 115 640811 115 642091 115 643371 115 644651 115 645931 115 647211 115 648491 115 649771 115 651051 115 652331 115 653611 115 654891 115 656171 115 657451 115 658731 115 660011 115 661291 115 662571 115 663851 115 665131 115 666411 115 667691 115 668971 115 670251 115 671531 115 672816 110 674096 110 675376 110 676656 110 677936 105 679216 105 680496 105 681776 105 683056 105 684336 105 685616 105 686896 105 688176 105 689456 105 690736 105 692016 105 693296 105 694576 105 695856 105 697141 95 698421 95 699701 95 700981 95 702261 95 703541 95 704821 95 706101 95 707381 95 708661 95 709941 95 711221 95 712506 90 713786 90 715066 90 716346 90 717631 80 718911 80 720191 80 721471 80 722751 80 724031 80 725311 80 726596 70 727876 70 729156 70 730436 70 731716 70 732996 70 734276 70 735556 70 736836 65 738116 65 739396 65 740676 65 741961 60 743241 60 744521 60 745801 60 747086 50 748366 50 749646 50 750926 50 752211 45 753491 45 754771 45 756051 45 757336 35 758616 35 759896 35 761176 35 762466 20 763746 20 765026 20 766306 20
d077bad31c8c5f54ffaa27a623511c38_0,
d077bad31c8c5f54ffaa27a623511c38_1,
d3694abb47953b0e4909384b57bb6a05_0,465131 20 466411 20 467691 20 468971 20 470246 30 471526 30 472806 30 474086 30 475356 45 476636 45 477916 45 479196 45 480466 60 481746 60 483026 60 484296 75 485576 75 486856 75 488136 75 489411 85 490691 85 491971 85 493251 85 494526 90 495806 90 497086 90 498366 90 499646 90 500926 90 502206 90 503481 95 504761 95 506041 95 507321 95 508596 100 509876 100 511156 100 512436 100 513711 110 514991 110 516271 110 517551 110 518826 115 520106 115 521386 115 522661 125 523941 125 525221 125 526501 125 527776 130 529056 130 530336 130 531616 130 532891 135 534171 135 535451 135 536731 135 538001 145 539281 145 540561 145 541801 190 543081 190 544361 190 545641 190 546916 195 548196 195 549476 195 550756 195 552036 195 553316 195 554596 195 555876 195 557151 200 558431 200 559711 200 560991 200 562271 200 563551 200 564831 200 566111 200 567391 200 568671 200 569951 200 571226 205 572506 205 573786 205 575066 205 576346 205 577626 205 578906 205 580186 205 581466 205 582746 205 584026 205 585306 200 586586 200 587866 200 589146 200 590421 205 591701 205 592981 205 594261 205 595541 205 596821 205 598101 205 599381 205 600661 205 601941 205 603221 205 604496 210 605776 210 607056 210 608336 210 609616 210 610896 210 612176 210 613456 210 614736 210 616016 210 617296 210 618576 210 619856 210 621136 210 622416 210 623691 215 624971 215 626251 215 627531 215 628811 215 630091 215 631371 215 632651 215 633931 215 635211 215 636491 215 637771 215 639051 215 640331 215 641611 215 642891 215 644171 215 645451 215 646731 215 648006 215 649286 215 650566 215 651846 215 653126 215 654406 215 655686 215 656966 215 658246 215 659526 215 660806 215 662086 215 663366 215 664646 215 665926 215 667206 210 668486 210 669766 210 671046 210 672326 210 673606 210 674886 210 676166 210 677446 210 678726 210 680006 210 681286 210 682566 210 683846 210 685126 210 686406 205 687686 205 688966 205 690246 205 691526 205 692806 205 694086 205 695366 205 696646 205 697926 205 699206 205 700491 195 701771 195 703051 195 704331 195 705611 195 706891 195 708171 195 709451 195 710731 195 712011 195 713291 195 714576 185 715856 185 717136 185 718416 185 719696 45 719751 130 720976 45 721031 130 722256 45 722311 130 723536 45 723591 130 724816 30 724891 105 726096 30 726171 105 727376 30 727451 105 728656 25 728741 95 729936 25 730021 95 731216 25 731301 95 732496 25 732581 95 733781 15 733876 75 735061 15 735156 75 736341 15 736436 75 737621 15 737716 75 738901 10 739006 60 740181 10 740286 60 741461 10 741566 60 742741 10 742846 60 744021 10 744136 45 745301 10 745416 45 746581 10 746696 45 747981 35 749261 35 750541 35 751821 35 753111 10 754391 10 755671 10 756951 10
d3694abb47953b0e4909384b57bb6a05_1,
d5060a633a8d5b2b2b55157b7781e2c7_0,1065786 45 1067066 45 1068346 45 1069601 80 1070881 80 1072161 80 1073441 80 1074711 105 1075991 105 1077271 105 1078551 105 1079821 125 1081101 125 1082381 125 1083661 125 1084926 145 1086206 145 1087486 145 1088756 160 1090036 160 1091316 160 1092596 160 1093871 170 1095151 170 1096431 170 1097711 170 1098981 185 1100261 185 1101541 185 1102821 185 1104096 195 1105376 195 1106656 195 1107926 205 1109206 205 1110486 205 1111766 205 1113041 215 1114321 215 1115601 215 1116881 215 1118156 225 1119436 225 1120716 225 1121996 225 1123271 230 1124551 230 1125831 230 1127111 235 1128391 235 1129671 235 1130951 235 1132226 240 1133506 240 1134786 240 1136066 240 1137346 245 1138626 245 1139906 245 1141186 245 1142461 250 1143741 250 1145021 250 1146301 245 1147581 245 1148861 245 1150141 245 1151421 245 1152701 245 1153981 245 1155261 245 1156536 245 1157816 245 1159096 245 1160376 245 1161656 235 1162936 235 1164216 235 1165496 225 1166776 225 1168056 225 1169336 225 1170616 225 1171896 225 1173176 225 1174456 225 1175731 225 1177011 225 1178291 225 1179571 225 1180851 225 1182131 225 1183411 225 1184691 220 1185971 220 1187251 220 1188531 220 1189811 220 1191091 220 1192371 220 1193651 220 1194931 215 1196211 215 1197491 215 1198771 215 1200051 215 1201331 215 1202611 215 1203891 210 1205171 210 1206451 210 1207731 210 1209011 210 1210291 210 1211571 210 1212851 210 1214131 205 1215411 205 1216691 205 1217971 205 1219266 180 1220546 180 1221826 180 1223171 25 1223201 15 1224451 25 1224481 15 1225731 25 1225761 15 1227011 25 1227041 15
d5060a633a8d5b2b2b55157b7781e2c7_1,
d6240619ebebe9e9c9d00a4262b4fe4a_0,767371 45 768651 45 769931 45 771186 85 772466 85 773746 85 775026 85 776296 110 777576 110 778856 110 780136 110 781406 125 782686 125 783966 125 785246 125 786521 140 787801 140 789081 140 790361 140 791631 150 792911 150 794191 150 795471 150 796746 160 798026 160 799306 160 800586 160 801861 165 803141 165 804421 165 805701 165 806976 175 808256 175 809536 175 810816 175 812091 180 813371 180 814651 180 815926 185 817206 185 818486 185 819766 185 821041 190 822321 190 823601 190 824881 190 826161 190 827441 190 828721 190 830001 190 831276 195 832556 195 833836 195 835116 195 836396 195 837676 195 838956 195 840236 195 841511 200 842791 200 844071 200 845351 200 846631 200 847911 200 849191 200 850471 200 851751 200 853031 200 854311 200 855591 200 856871 195 858151 195 859431 195 860711 195 861991 195 863271 195 864551 195 865831 190 867111 190 868391 190 869671 190 870951 190 872231 190 873511 190 874791 190 876076 180 877356 180 878636 180 879916 180 881196 175 882476 175 883756 175 885036 175 886321 165 887601 165 888881 165 890161 165 891441 160 892721 160 894001 160 895281 160 896566 155 897846 155 899126 155 900406 150 901686 150 902966 150 904246 150 905531 140 906811 140 908091 140 909371 140 910656 130 911936 130 913216 130 914496 130 915776 125 917056 125 918336 125 919616 125 920901 115 922181 115 923461 115 924741 115 926031 100 927311 100 928591 100 929871 100 931171 65 932451 65 933731 65 935011 65 936316 20 937596 20 938876 20 940156 20
d6240619ebebe9e9c9d00a4262b4fe4a_1,910366 15 911646 15 912926 15 914206 15 915481 75 916761 75 918041 75 919321 75 920591 105 921871 105 923151 105 924431 105 925706 120 926986 120 928266 120 929546 120 930821 135 932101 135 933381 135 934661 135 935941 145 937221 145 938501 145 939781 145 941076 135 942356 135 943636 135 944926 130 946206 130 947486 130 948766 130 950046 140 951326 140 952606 140 953886 140 955166 150 956446 150 957726 150 959006 150 960286 155 961566 155 962846 155 964126 155 965406 160 966686 160 967966 160 969246 160 970531 160 971811 160 973091 160 974371 160 975651 165 976931 165 978211 165 979491 165 980776 160 982056 160 983336 160 984616 160 985906 150 987186 150 988466 150 989751 145 991031 145 992311 145 993591 145 994876 140 996156 140 997436 140 998716 140 1000001 135 1001281 135 1002561 135 1003841 135 1005121 130 1006401 130 1007681 130 1008961 130 1010246 125 1011526 125 1012806 125 1014086 125 1015371 120 1016651 120 1017931 120 1019211 120 1020496 110 1021776 110 1023056 110 1024336 110 1025616 110 1026896 110 1028176 110 1029456 110 1030736 110 1032016 110 1033296 110 1034581 100 1035861 100 1037141 100 1038421 100 1039701 100 1040981 100 1042261 100 1043541 100 1044821 95 1046101 95 1047381 95 1048661 95 1049941 95 1051221 95 1052501 95 1053781 95 1055061 95 1056341 95 1057621 95 1058901 95 1060186 85 1061466 85 1062746 85 1064026 85 1065306 80 1066586 80 1067866 80 1069146 80 1070426 80 1071706 80 1072986 80 1074266 80 1075551 70 1076831 70 1078111 70 1079396 60 1080676 60 1081956 60 1083236 60 1084516 55 1085796 55 1087076 55 1088356 55 1089646 35 1090926 35 1092206 35 1093486 35
d694539ef2424a9218697283baa3657e_0,
d694539ef2424a9218697283baa3657e_1,349186 20 350466 20 351746 20 353026 20 354306 20 354391 10 355586 20 355671 10 356866 20 356951 10 358146 20 358231 10 359421 20 359501 35 360701 20 360781 35 361981 20 362061 35 363261 20 363341 35 364541 15 364621 40 365821 15 365901 40 367101 15 367181 40 368381 15 368461 40 369661 10 369741 40 370941 10 371021 40 372221 10 372301 40 373501 10 373581 40 374781 5 374861 40 376061 5 376141 40 377341 5 377421 40 378726 5 380006 5 381286 5 382566 5 423491 10 424771 10 426051 10 427331 10 428586 40 429866 40 431146 40 432426 40 433701 55 434981 55 436261 55 437541 55 438816 70 440096 70 441376 70 442656 70 443936 85 445216 85 446496 85 447776 85 449056 90 450336 90 451616 90 452896 90 454176 95 455456 95 456736 95 458016 95 459296 100 460576 100 461856 100 463131 110 464411 110 465691 110 466971 110 468251 110 469531 110 470811 110 472091 110 473371 110 474651 110 475931 110 477211 110 478491 110 479771 110 481051 110 482331 110 483606 115 484886 115 486166 115 487446 115 488726 115 490006 115 491286 115 492566 115 493846 110 495126 110 496406 110 497686 110 498966 105 500246 105 501526 105 502806 105 504086 105 505366 105 506646 105 507926 100 509206 100 510486 100 511766 100 513051 90 514331 90 515611 90 516891 90 518176 25 519456 25 520736 25 522016 25 702006 70 703286 70 704566 70 705846 70 707116 105 708396 105 709676 105 710956 105 712226 130 713506 130 714786 130 716066 130 717341 145 718621 145 719901 145 721181 145 722456 160 723736 160 725016 160 726286 180 727566 180 728846 180 730126 180 731401 190 732681 190 733961 190 735241 190 736511 210 737791 210 739071 210 740351 210 741626 220 742906 220 744186 220 745466 220 746741 235 748021 235 749301 235 750581 235 751856 245 753136 245 754416 245 755696 245 756976 250 758256 250 759536 250 760816 250 762091 260 763371 260 764651 260 765931 260 767206 270 768486 270 769766 270 771046 275 772326 275 773606 275 774886 275 776161 285 777441 285 778721 285 780001 285 781281 285 782561 285 783841 285 785121 285 786396 295 787676 295 788956 295 790236 295 791516 295 792796 295 794076 295 795356 295 796636 300 797916 300 799196 300 800476 300 801751 305 803031 305 804311 305 805591 305 806871 305 808151 305 809431 305 810711 305 811991 305 813271 305 814551 305 815831 305 817111 305 818391 305 819671 305 820951 310 822231 310 823511 310 824791 310 826071 310 827351 310 828631 310 829911 310 831191 310 832471 310 833751 310 835031 310 836311 310 837591 310 838871 310 840151 310 841431 310 842711 310 843991 310 845271 310 846551 310 847831 310 849111 310 850391 310 851671 315 852951 315 854231 315 855511 315 856791 315 858071 315 859351 315 860631 315 861911 315 863191 315 864471 315 865751 315 867031 315 868311 315 869591 315 870871 315 872151 315 873431 315 874711 315 875991 315 877271 315 878551 315 879831 315 881111 315 882391 315 883671 315 884951 315 886236 310 887516 310 888796 310 890076 310 891356 310 892636 310 893916 310 895196 310 896476 305 897756 305 899036 305 900316 305 901596 305 902876 305 904156 305 905436 305 906716 305 907996 305 909276 305 910561 295 911841 295 913121 295 914401 295 915681 290 916961 290 918241 290 919521 290 920801 285 922081 285 923361 285 924641 285 925921 275 927201 275 928481 275 929761 275 931046 260 932326 260 933606 260 934886 260 936166 255 937446 255 938726 255 940006 255 941291 240 942571 240 943851 240 945136 230 946416 230 947696 230 948976 230 950261 215 951541 215 952821 215 954101 215 955386 190 956666 190 957946 190 959226 190 960506 180 961786 180 963066 180 964346 180 965631 170 966911 170 968191 170 969471 170 970756 160 972036 160 973316 160 974596 160 975876 160 977156 160 978436 160 979716 160 981001 155 982281 155 983561 155 984841 155 986121 150 987401 150 988681 150 989966 145 991246 145 992526 145 993806 145 995086 145 996366 145 997646 145 998926 145 1000211 135 1001491 135 1002771 135 1004051 135 1005336 125 1006616 125 1007896 125 1009176 125 1010456 120 1011736 120 1013016 120 1014296 120 1015581 105 1016861 105 1018141 105 1019421 105 1020706 90 1021986 90 1023266 90 1024546 90 1025826 80 1027106 80 1028386 80 1029666 80 1030951 75 1032231 75 1033511 75 1034796 65 1036076 65 1037356 65 1038636 65 1039921 60 1041201 60 1042481 60 1043761 60 1045046 50 1046326 50 1047606 50 1048886 50 1050171 40 1051451 40 1052731 40 1054011 40 1055306 15 1056586 15 1057866 15 1059146 15
